,numDots,subdomainLevel,pathLevel,urlLength,numDash,numDashHostname,atSymbol,tildeSymbol,numUnderscore,numPercent,numQueryComponents,numApersand,numHash,numNumericChars,noHttps,ipAddress,domainInSubdomains,domainInPaths,httpsInHostname,hostNameLength,pathLength,queryLength,doubleSlash,type
107,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,22.0,23.0,0.0,0.0,0.0
108,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,13.0,14.0,0.0,0.0,0.0
109,2.0,2.0,3.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,19.0,38.0,0.0,0.0,0.0
110,1.0,1.0,4.0,150.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,13.0,150.0,0.0,0.0,0.0
111,4.0,2.0,4.0,89.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,21.0,41.0,19.0,1.0,1.0
112,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,12.0,13.0,0.0,0.0,0.0
113,1.0,1.0,3.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,17.0,41.0,0.0,0.0,0.0
114,2.0,1.0,4.0,119.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,False,0.0,0.0,,13.0,42.0,56.0,1.0,0.0
115,1.0,1.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,22.0,1.0,False,0.0,0.0,,9.0,65.0,0.0,1.0,1.0
116,1.0,1.0,3.0,84.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,18.0,84.0,0.0,0.0,0.0
117,3.0,2.0,2.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,26.0,8.0,8.0,1.0,1.0
118,2.0,1.0,5.0,76.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,0.0,0.0,,12.0,76.0,0.0,0.0,0.0
119,1.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,24.0,25.0,0.0,0.0,0.0
120,3.0,2.0,7.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,23.0,80.0,0.0,0.0,0.0
121,1.0,1.0,5.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,10.0,52.0,0.0,0.0,0.0
122,1.0,1.0,2.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,22.0,23.0,0.0,0.0,0.0
123,2.0,2.0,3.0,47.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,16.0,47.0,0.0,0.0,0.0
124,3.0,2.0,2.0,92.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,4.0,1.0,False,0.0,1.0,,27.0,10.0,47.0,1.0,1.0
125,2.0,1.0,3.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,1.0,,11.0,52.0,0.0,0.0,0.0
126,1.0,1.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,22.0,22.0,0.0,0.0,1.0
127,2.0,1.0,3.0,85.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,13.0,65.0,0.0,1.0,0.0
128,4.0,1.0,5.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,False,0.0,0.0,,15.0,58.0,0.0,0.0,0.0
129,2.0,1.0,2.0,290.0,1.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,90.0,1.0,False,0.0,0.0,,11.0,5.0,265.0,1.0,0.0
130,2.0,2.0,6.0,136.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,1.0,,15.0,114.0,0.0,1.0,0.0
131,2.0,1.0,6.0,87.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,1.0,,6.0,74.0,0.0,1.0,0.0
132,3.0,2.0,3.0,53.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,22.0,24.0,0.0,1.0,1.0
133,2.0,2.0,5.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,17.0,46.0,0.0,0.0,0.0
134,2.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,30.0,31.0,0.0,0.0,0.0
135,1.0,1.0,3.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,14.0,41.0,0.0,0.0,0.0
136,2.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,,17.0,44.0,0.0,0.0,0.0
137,3.0,2.0,2.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0,1.0,False,0.0,0.0,,18.0,10.0,45.0,1.0,1.0
138,2.0,1.0,5.0,77.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,False,0.0,0.0,,26.0,77.0,0.0,0.0,0.0
139,2.0,2.0,5.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,1.0,,23.0,33.0,0.0,1.0,1.0
140,1.0,1.0,4.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,False,0.0,0.0,,12.0,89.0,0.0,1.0,0.0
141,1.0,1.0,4.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,False,0.0,0.0,,12.0,49.0,0.0,0.0,0.0
142,2.0,1.0,2.0,63.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,False,0.0,0.0,,25.0,63.0,0.0,0.0,0.0
143,1.0,1.0,6.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,13.0,52.0,0.0,0.0,0.0
144,2.0,1.0,2.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,False,0.0,0.0,,10.0,41.0,0.0,0.0,0.0
145,1.0,1.0,5.0,53.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,15.0,53.0,0.0,0.0,0.0
146,4.0,3.0,2.0,86.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,False,0.0,1.0,,25.0,22.0,31.0,1.0,1.0
147,2.0,1.0,2.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,3.0,0.0,False,0.0,1.0,False,11.0,10.0,54.0,1.0,1.0
148,1.0,1.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,12.0,42.0,0.0,0.0,0.0
149,2.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,,8.0,27.0,0.0,0.0,0.0
150,2.0,1.0,5.0,72.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,False,0.0,0.0,,18.0,72.0,0.0,0.0,0.0
151,1.0,1.0,4.0,98.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,6.0,85.0,0.0,1.0,0.0
152,3.0,2.0,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,False,0.0,0.0,,18.0,36.0,42.0,0.0,0.0
153,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,20.0,21.0,0.0,0.0,0.0
154,2.0,2.0,3.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,16.0,33.0,0.0,0.0,0.0
155,2.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,19.0,20.0,0.0,0.0,0.0
156,1.0,1.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,21.0,0.0,False,0.0,0.0,False,9.0,47.0,0.0,1.0,1.0
157,2.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,24.0,25.0,0.0,0.0,0.0
158,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,15.0,15.0,0.0,0.0,1.0
159,2.0,2.0,3.0,73.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,12.0,1.0,False,0.0,0.0,,21.0,73.0,0.0,0.0,0.0
160,1.0,1.0,5.0,88.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,10.0,71.0,0.0,1.0,0.0
161,2.0,1.0,2.0,72.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,,17.0,72.0,0.0,0.0,0.0
162,3.0,2.0,2.0,230.0,13.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,5.0,1.0,False,0.0,1.0,,20.0,10.0,192.0,1.0,1.0
163,3.0,2.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,24.0,27.0,0.0,1.0,1.0
164,1.0,1.0,2.0,31.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,False,0.0,0.0,,11.0,17.0,13.0,0.0,0.0
165,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,False,0.0,0.0,,11.0,20.0,0.0,0.0,0.0
166,3.0,2.0,2.0,106.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5.0,0.0,8.0,1.0,False,0.0,0.0,,23.0,10.0,65.0,1.0,1.0
167,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,30.0,30.0,0.0,0.0,1.0
168,2.0,1.0,2.0,124.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,5.0,0.0,False,0.0,0.0,False,9.0,10.0,97.0,1.0,1.0
169,3.0,2.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,19.0,23.0,0.0,1.0,1.0
170,2.0,2.0,5.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,14.0,58.0,0.0,0.0,0.0
171,2.0,1.0,4.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,13.0,53.0,0.0,0.0,0.0
172,2.0,1.0,7.0,96.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,False,0.0,0.0,,7.0,96.0,0.0,0.0,0.0
173,3.0,3.0,6.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,False,0.0,0.0,,30.0,66.0,0.0,0.0,0.0
174,1.0,1.0,4.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,15.0,41.0,0.0,0.0,0.0
175,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,13.0,14.0,0.0,0.0,0.0
176,2.0,2.0,6.0,79.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,False,0.0,0.0,,28.0,79.0,0.0,0.0,0.0
177,2.0,2.0,3.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,16.0,34.0,0.0,0.0,0.0
178,2.0,1.0,2.0,75.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,7.0,1.0,False,0.0,0.0,,17.0,63.0,11.0,0.0,0.0
179,1.0,1.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,1.0,,13.0,28.0,0.0,0.0,0.0
180,1.0,1.0,4.0,114.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,7.0,100.0,0.0,1.0,0.0
181,1.0,1.0,4.0,62.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,15.0,62.0,0.0,0.0,0.0
182,2.0,1.0,3.0,85.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,False,0.0,0.0,,18.0,85.0,0.0,0.0,0.0
183,1.0,1.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,False,0.0,0.0,,7.0,35.0,0.0,0.0,0.0
184,3.0,2.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,0.0,0.0,,20.0,36.0,0.0,0.0,0.0
185,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,12.0,26.0,0.0,0.0,0.0
186,1.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,11.0,12.0,0.0,0.0,0.0
187,2.0,2.0,3.0,69.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,False,0.0,0.0,,28.0,34.0,0.0,1.0,1.0
188,1.0,1.0,5.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,False,0.0,0.0,,9.0,51.0,0.0,0.0,0.0
189,3.0,3.0,4.0,79.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,29.0,43.0,0.0,1.0,1.0
190,4.0,2.0,4.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,15.0,46.0,5.0,0.0,0.0
191,2.0,1.0,4.0,77.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,False,0.0,0.0,,14.0,77.0,0.0,0.0,0.0
192,1.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,False,0.0,0.0,,15.0,16.0,5.0,0.0,0.0
193,3.0,1.0,8.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,False,0.0,0.0,False,11.0,44.0,14.0,1.0,1.0
194,2.0,2.0,3.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,21.0,45.0,0.0,0.0,0.0
195,1.0,1.0,4.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,False,0.0,0.0,,13.0,43.0,0.0,0.0,0.0
196,2.0,2.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,17.0,47.0,0.0,0.0,0.0
197,1.0,1.0,6.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,13.0,54.0,0.0,0.0,0.0
198,1.0,1.0,1.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,26.0,26.0,0.0,0.0,1.0
199,2.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,13.0,10.0,0.0,1.0,1.0
200,3.0,2.0,5.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,0.0,0.0,,16.0,47.0,0.0,0.0,0.0
201,1.0,1.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,17.0,26.0,0.0,0.0,0.0
202,1.0,1.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,8.0,35.0,0.0,0.0,0.0
203,1.0,1.0,6.0,67.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,28.0,1.0,False,0.0,0.0,,13.0,67.0,0.0,0.0,0.0
204,1.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,False,0.0,0.0,,11.0,17.0,13.0,0.0,0.0
205,2.0,2.0,3.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,15.0,33.0,0.0,0.0,0.0
206,1.0,1.0,5.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,13.0,48.0,0.0,0.0,0.0
207,2.0,1.0,3.0,91.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,False,0.0,0.0,,11.0,53.0,19.0,1.0,0.0
208,1.0,1.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,False,0.0,0.0,,13.0,36.0,0.0,0.0,0.0
209,1.0,1.0,4.0,69.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,False,0.0,0.0,,12.0,69.0,0.0,0.0,0.0
210,2.0,1.0,2.0,64.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,False,0.0,0.0,,15.0,64.0,0.0,0.0,0.0
211,1.0,1.0,3.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,16.0,33.0,0.0,0.0,0.0
212,1.0,1.0,3.0,99.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,30.0,0.0,False,0.0,0.0,False,9.0,83.0,0.0,1.0,1.0
213,3.0,2.0,3.0,96.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,6.0,1.0,False,0.0,0.0,,15.0,17.0,56.0,1.0,1.0
214,2.0,1.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,19.0,56.0,0.0,0.0,0.0
215,3.0,2.0,2.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,28.0,18.0,0.0,1.0,1.0
216,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,10.0,26.0,0.0,0.0,0.0
217,1.0,1.0,3.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,False,0.0,0.0,,16.0,50.0,0.0,0.0,0.0
218,2.0,1.0,3.0,81.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,,20.0,81.0,0.0,0.0,0.0
219,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,8.0,9.0,0.0,0.0,0.0
220,2.0,1.0,2.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,28.0,71.0,0.0,0.0,0.0
221,1.0,1.0,4.0,113.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,0.0,0.0,False,13.0,93.0,0.0,1.0,0.0
222,2.0,1.0,3.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,10.0,43.0,0.0,0.0,0.0
223,1.0,1.0,3.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,10.0,58.0,0.0,0.0,0.0
224,2.0,1.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,10.0,0.0,False,0.0,0.0,,20.0,35.0,61.0,0.0,0.0
225,1.0,1.0,3.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,False,0.0,0.0,,9.0,99.0,0.0,0.0,0.0
226,3.0,2.0,7.0,73.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,29.0,73.0,0.0,0.0,0.0
227,2.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,34.0,35.0,0.0,0.0,0.0
228,1.0,1.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,10.0,36.0,0.0,0.0,0.0
229,2.0,1.0,6.0,142.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,False,0.0,0.0,,12.0,142.0,0.0,0.0,0.0
230,1.0,1.0,4.0,57.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,False,0.0,0.0,,13.0,57.0,0.0,0.0,0.0
231,2.0,1.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,False,0.0,0.0,,16.0,33.0,7.0,0.0,0.0
232,2.0,2.0,1.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,False,0.0,0.0,,28.0,28.0,0.0,0.0,1.0
233,1.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,False,0.0,0.0,,13.0,14.0,10.0,0.0,0.0
234,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,13.0,13.0,0.0,0.0,1.0
235,1.0,1.0,4.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,0.0,0.0,,8.0,35.0,0.0,0.0,0.0
236,3.0,2.0,5.0,83.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,11.0,1.0,False,0.0,0.0,,25.0,83.0,0.0,0.0,0.0
237,3.0,1.0,8.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,False,0.0,0.0,False,14.0,72.0,0.0,1.0,0.0
238,2.0,1.0,4.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,False,0.0,0.0,,34.0,32.0,0.0,1.0,1.0
239,2.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,19.0,20.0,0.0,0.0,0.0
240,2.0,1.0,2.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,17.0,0.0,False,0.0,0.0,False,13.0,18.0,42.0,1.0,1.0
241,2.0,1.0,3.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,15.0,35.0,0.0,0.0,0.0
242,2.0,2.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,15.0,28.0,0.0,0.0,0.0
243,1.0,1.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,26.0,1.0,False,0.0,0.0,,9.0,65.0,0.0,1.0,1.0
244,2.0,2.0,7.0,65.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,False,0.0,0.0,,11.0,65.0,0.0,0.0,0.0
245,1.0,1.0,3.0,105.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,False,0.0,1.0,,18.0,105.0,0.0,0.0,0.0
246,1.0,1.0,1.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,27.0,27.0,0.0,0.0,1.0
247,2.0,1.0,3.0,92.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,10.0,1.0,False,0.0,0.0,,17.0,46.0,45.0,0.0,0.0
248,2.0,1.0,7.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,,17.0,60.0,0.0,0.0,0.0
249,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,,16.0,17.0,0.0,0.0,0.0
250,2.0,1.0,2.0,99.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,1.0,False,0.0,0.0,,15.0,99.0,0.0,0.0,0.0
251,4.0,3.0,3.0,59.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,False,0.0,0.0,,20.0,32.0,0.0,1.0,1.0
252,1.0,1.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,,10.0,30.0,0.0,0.0,0.0
253,4.0,2.0,2.0,112.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,10.0,0.0,False,0.0,1.0,False,20.0,10.0,74.0,1.0,1.0
254,2.0,1.0,3.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,False,0.0,0.0,,12.0,50.0,0.0,0.0,0.0
